line	tmin	tier	text	tmax
651	216.660000	TokensAlign	i	216.725000
652	216.725000	TokensAlign	took	216.925000
653	216.925000	TokensAlign	a	216.965000
654	216.965000	TokensAlign	good	217.375000
655	217.375000	TokensAlign	look	217.645000
656	217.645000	TokensAlign	around	218.095000
657	218.095000	TokensAlign	me	218.269400
658	218.269400	TokensAlign	#	218.788100
659	218.788100	TokensAlign	and	219.013100
660	219.013100	TokensAlign	i	219.123100
661	219.123100	TokensAlign	saw	219.683100
662	219.683100	TokensAlign	a	219.833100
663	219.833100	TokensAlign	quite	220.243100
664	220.243100	TokensAlign	extraordinary	221.183100
665	221.183100	TokensAlign	little	221.403100
666	221.403100	TokensAlign	man	221.872200
667	221.872200	TokensAlign	#	222.116600
668	222.116600	TokensAlign	who	222.181600
669	222.181600	TokensAlign	was	222.341600
670	222.341600	TokensAlign	examining	222.981600
671	222.981600	TokensAlign	me	223.101600
672	223.101600	TokensAlign	seriously	223.906600
673	223.906600	TokensAlign	#	224.734700
674	224.734700	TokensAlign	here	224.899700
675	224.899700	TokensAlign	is	225.009700
676	225.009700	TokensAlign	the	225.089700
677	225.089700	TokensAlign	best	225.399700
678	225.399700	TokensAlign	portrait	225.919700
679	225.919700	TokensAlign	that	226.159700
680	226.159700	TokensAlign	later	226.609700
681	226.609700	TokensAlign	i	226.719700
682	226.719700	TokensAlign	managed	227.129700
683	227.129700	TokensAlign	to	227.199700
684	227.199700	TokensAlign	do	227.389700
685	227.389700	TokensAlign	of	227.499700
686	227.499700	TokensAlign	him	227.763300
687	227.763300	TokensAlign	#	228.292000
688	228.292000	TokensAlign	but	228.787000
689	228.787000	TokensAlign	my	229.087000
690	229.087000	TokensAlign	drawing	229.427000
691	229.427000	TokensAlign	of	229.537000
692	229.537000	TokensAlign	course	230.107000
693	230.107000	TokensAlign	is	230.317000
694	230.317000	TokensAlign	much	230.607000
695	230.607000	TokensAlign	less	230.927000
696	230.927000	TokensAlign	charming	231.407000
697	231.407000	TokensAlign	than	231.557000
698	231.557000	TokensAlign	its	231.707000
699	231.707000	TokensAlign	model	232.080600
700	232.080600	TokensAlign	#	232.549400
701	232.549400	TokensAlign	it	232.634400
702	232.634400	TokensAlign	s	232.674400
703	232.674400	TokensAlign	not	232.814400
704	232.814400	TokensAlign	my	233.004400
705	233.004400	TokensAlign	fault	233.399000
706	233.399000	TokensAlign	#	233.803000
707	233.803000	TokensAlign	i	233.888000
708	233.888000	TokensAlign	was	234.018000
709	234.018000	TokensAlign	discouraged	234.708000
710	234.708000	TokensAlign	in	234.798000
711	234.798000	TokensAlign	my	234.948000
712	234.948000	TokensAlign	career	235.348000
713	235.348000	TokensAlign	as	235.468000
714	235.468000	TokensAlign	a	235.508000
715	235.508000	TokensAlign	painter	235.928000
716	235.928000	TokensAlign	by	236.058000
717	236.058000	TokensAlign	the	236.138000
718	236.138000	TokensAlign	grownups	236.658000
719	236.658000	TokensAlign	at	236.738000
720	236.738000	TokensAlign	the	236.888000
721	236.888000	TokensAlign	age	237.098000
722	237.098000	TokensAlign	of	237.168000
723	237.168000	TokensAlign	six	237.641800
724	237.641800	TokensAlign	#	238.070700
725	238.070700	TokensAlign	and	238.165700
726	238.165700	TokensAlign	i	238.265700
727	238.265700	TokensAlign	hadn	238.585700
728	238.585700	TokensAlign	t	238.615700
729	238.615700	TokensAlign	learned	238.905700
730	238.905700	TokensAlign	to	238.975700
731	238.975700	TokensAlign	draw	239.205700
732	239.205700	TokensAlign	anything	239.625700
733	239.625700	TokensAlign	except	240.165700
734	240.165700	TokensAlign	boa	240.395700
735	240.395700	TokensAlign	constrictors	241.195700
736	241.195700	TokensAlign	closed	241.725700
737	241.725700	TokensAlign	and	241.845700
738	241.845700	TokensAlign	open	242.214000
739	242.214000	TokensAlign	#	243.226600
740	243.226600	TokensAlign	i	243.601600
741	243.601600	TokensAlign	stared	244.021600
742	244.021600	TokensAlign	at	244.141600
743	244.141600	TokensAlign	this	244.341600
744	244.341600	TokensAlign	sudden	244.691600
745	244.691600	TokensAlign	apparition	245.471600
746	245.471600	TokensAlign	wide	245.971600
747	245.971600	TokensAlign	eyed	246.251600
748	246.251600	TokensAlign	with	246.361600
749	246.361600	TokensAlign	astonishment	247.125500
750	247.125500	TokensAlign	#	247.339900
751	247.339900	TokensAlign	remember	248.064900
752	248.064900	TokensAlign	that	248.234900
753	248.234900	TokensAlign	i	248.344900
754	248.344900	TokensAlign	was	248.544900
755	248.544900	TokensAlign	a	248.594900
756	248.594900	TokensAlign	thousand	249.234900
757	249.234900	TokensAlign	miles	249.694900
758	249.694900	TokensAlign	from	249.954900
759	249.954900	TokensAlign	any	250.274900
760	250.274900	TokensAlign	inhabited	250.824900
761	250.824900	TokensAlign	region	251.233800
762	251.233800	TokensAlign	#	251.702600
763	251.702600	TokensAlign	and	251.867600
764	251.867600	TokensAlign	yet	252.077600
765	252.077600	TokensAlign	this	252.307600
766	252.307600	TokensAlign	little	252.547600
767	252.547600	TokensAlign	fellow	252.947600
768	252.947600	TokensAlign	seemed	253.297600
769	253.297600	TokensAlign	neither	253.747600
770	253.747600	TokensAlign	lost	254.217600
771	254.217600	TokensAlign	nor	254.547600
772	254.547600	TokensAlign	half	254.867600
773	254.867600	TokensAlign	dead	255.067600
774	255.067600	TokensAlign	with	255.247600
775	255.247600	TokensAlign	fatigue	255.771300
776	255.771300	TokensAlign	#	256.075600
777	256.075600	TokensAlign	nor	256.240600
778	256.240600	TokensAlign	starved	256.890600
779	256.890600	TokensAlign	or	257.010600
780	257.010600	TokensAlign	dying	257.430600
781	257.430600	TokensAlign	of	257.530600
782	257.530600	TokensAlign	thirst	257.960600
783	257.960600	TokensAlign	or	258.040600
784	258.040600	TokensAlign	fear	258.430100
785	258.430100	TokensAlign	#	259.447800
786	259.447800	TokensAlign	he	259.582800
787	259.582800	TokensAlign	looked	259.832800
788	259.832800	TokensAlign	nothing	260.332800
789	260.332800	TokensAlign	like	260.592800
790	260.592800	TokensAlign	a	260.632800
791	260.632800	TokensAlign	child	261.192800
792	261.192800	TokensAlign	lost	261.452800
793	261.452800	TokensAlign	in	261.552800
794	261.552800	TokensAlign	the	261.662800
795	261.662800	TokensAlign	middle	261.872800
796	261.872800	TokensAlign	of	261.992800
797	261.992800	TokensAlign	the	262.062800
798	262.062800	TokensAlign	desert	262.852800
799	262.852800	TokensAlign	a	262.882800
800	262.882800	TokensAlign	thousand	263.522800
801	263.522800	TokensAlign	miles	263.992800
802	263.992800	TokensAlign	from	264.152800
803	264.152800	TokensAlign	any	264.362800
804	264.362800	TokensAlign	inhabited	264.982800
805	264.982800	TokensAlign	region	265.455800
806	265.455800	TokensAlign	#	266.398600
807	266.398600	TokensAlign	when	266.523600
808	266.523600	TokensAlign	i	266.633600
809	266.633600	TokensAlign	finally	267.063600
810	267.063600	TokensAlign	managed	267.463600
811	267.463600	TokensAlign	to	267.533600
812	267.533600	TokensAlign	speak	267.953600
813	267.953600	TokensAlign	i	268.073600
814	268.073600	TokensAlign	said	268.413100
815	268.413100	TokensAlign	#	269.485700
816	269.485700	TokensAlign	what	269.730700
817	269.730700	TokensAlign	are	269.770700
818	269.770700	TokensAlign	you	269.920700
819	269.920700	TokensAlign	doing	270.270700
820	270.270700	TokensAlign	here	270.615700
821	270.615700	TokensAlign	#	271.279100
822	271.279100	TokensAlign	and	271.414100
823	271.414100	TokensAlign	he	271.514100
824	271.514100	TokensAlign	repeated	272.204100
825	272.204100	TokensAlign	very	272.524100
826	272.524100	TokensAlign	slowly	273.138800
827	273.138800	TokensAlign	#	273.487900
828	273.487900	TokensAlign	as	273.642900
829	273.642900	TokensAlign	if	273.762900
830	273.762900	TokensAlign	it	273.852900
831	273.852900	TokensAlign	was	273.982900
832	273.982900	TokensAlign	something	274.472900
833	274.472900	TokensAlign	very	274.952900
834	274.952900	TokensAlign	serious	275.687600
835	275.687600	TokensAlign	#	276.326100
836	276.326100	TokensAlign	please	277.090900
837	277.090900	TokensAlign	#	277.739400
838	277.739400	TokensAlign	draw	278.034400
839	278.034400	TokensAlign	me	278.334400
840	278.334400	TokensAlign	a	278.384400
841	278.384400	TokensAlign	sheep	279.089100
842	279.089100	TokensAlign	#	280.615500
843	280.615500	TokensAlign	when	280.760500
844	280.760500	TokensAlign	a	280.810500
845	280.810500	TokensAlign	mystery	281.260500
846	281.260500	TokensAlign	is	281.450500
847	281.450500	TokensAlign	too	281.620500
848	281.620500	TokensAlign	overpowering	282.540500
849	282.540500	TokensAlign	one	282.810500
850	282.810500	TokensAlign	dare	283.160500
851	283.160500	TokensAlign	not	283.410500
852	283.410500	TokensAlign	disobey	284.139800
853	284.139800	TokensAlign	#	284.813200
854	284.813200	TokensAlign	absurd	285.358200
855	285.358200	TokensAlign	as	285.478200
856	285.478200	TokensAlign	it	285.658200
857	285.658200	TokensAlign	seemed	285.968200
858	285.968200	TokensAlign	to	286.108200
859	286.108200	TokensAlign	me	286.278200
860	286.278200	TokensAlign	a	286.308200
861	286.308200	TokensAlign	thousand	286.928200
862	286.928200	TokensAlign	miles	287.408200
863	287.408200	TokensAlign	from	287.598200
864	287.598200	TokensAlign	any	287.828200
865	287.828200	TokensAlign	human	288.268200
866	288.268200	TokensAlign	habitation	289.068200
867	289.068200	TokensAlign	and	289.438200
868	289.438200	TokensAlign	in	289.598200
869	289.598200	TokensAlign	danger	290.078200
870	290.078200	TokensAlign	of	290.228200
871	290.228200	TokensAlign	death	290.601800
872	290.601800	TokensAlign	#	291.140500
873	291.140500	TokensAlign	i	291.275500
874	291.275500	TokensAlign	took	291.515500
875	291.515500	TokensAlign	out	291.705500
876	291.705500	TokensAlign	of	291.795500
877	291.795500	TokensAlign	my	291.955500
878	291.955500	TokensAlign	pocket	292.355500
879	292.355500	TokensAlign	a	292.405500
880	292.405500	TokensAlign	sheet	292.705500
881	292.705500	TokensAlign	of	292.775500
882	292.775500	TokensAlign	paper	293.185500
883	293.185500	TokensAlign	and	293.325500
884	293.325500	TokensAlign	a	293.355500
885	293.355500	TokensAlign	pen	293.804300
886	293.804300	TokensAlign	#	294.407900
887	294.407900	TokensAlign	but	294.772900
888	294.772900	TokensAlign	then	294.932900
889	294.932900	TokensAlign	i	295.032900
890	295.032900	TokensAlign	remembered	295.842900
891	295.842900	TokensAlign	that	296.052900
892	296.052900	TokensAlign	i	296.112900
893	296.112900	TokensAlign	had	296.342900
894	296.342900	TokensAlign	mainly	296.822900
895	296.822900	TokensAlign	studied	297.232900
896	297.232900	TokensAlign	geography	297.892900
897	297.892900	TokensAlign	history	298.482900
898	298.482900	TokensAlign	arithmetic	299.082900
899	299.082900	TokensAlign	and	299.242900
900	299.242900	TokensAlign	grammar	299.686100
901	299.686100	TokensAlign	#	300.234800
902	300.234800	TokensAlign	and	300.419800
903	300.419800	TokensAlign	i	300.529800
904	300.529800	TokensAlign	told	300.849800
905	300.849800	TokensAlign	the	300.939800
906	300.939800	TokensAlign	little	301.169800
907	301.169800	TokensAlign	fellow	301.614200
908	301.614200	TokensAlign	#	301.928500
909	301.928500	TokensAlign	a	301.973500
910	301.973500	TokensAlign	little	302.233500
911	302.233500	TokensAlign	crossly	302.833100
912	302.833100	TokensAlign	#	303.237100
913	303.237100	TokensAlign	that	303.552100
914	303.552100	TokensAlign	i	303.632100
915	303.632100	TokensAlign	didn	303.902100
916	303.902100	TokensAlign	t	303.952100
917	303.952100	TokensAlign	know	304.022100
918	304.022100	TokensAlign	how	304.222100
919	304.222100	TokensAlign	to	304.372100
920	304.372100	TokensAlign	draw	304.696800
921	304.696800	TokensAlign	#	305.479900
922	305.479900	TokensAlign	he	305.574900
923	305.574900	TokensAlign	replied	306.129900
924	306.129900	TokensAlign	#	306.523900
925	306.523900	TokensAlign	it	306.628900
926	306.628900	TokensAlign	doesn	306.958900
927	306.958900	TokensAlign	t	306.988900
928	306.988900	TokensAlign	matter	307.508600
929	307.508600	TokensAlign	#	307.967500
930	307.967500	TokensAlign	draw	308.112500
931	308.112500	TokensAlign	me	308.312500
932	308.312500	TokensAlign	a	308.342500
933	308.342500	TokensAlign	sheep	308.977200
934	308.977200	TokensAlign	#	310.094600
935	310.094600	TokensAlign	as	310.259600
936	310.259600	TokensAlign	i	310.369600
937	310.369600	TokensAlign	d	310.439600
938	310.439600	TokensAlign	never	310.689600
939	310.689600	TokensAlign	drawn	311.029600
940	311.029600	TokensAlign	a	311.119600
941	311.119600	TokensAlign	sheep	311.538900
942	311.538900	TokensAlign	#	311.878100
943	311.878100	TokensAlign	i	312.033100
944	312.033100	TokensAlign	redrew	312.513100
945	312.513100	TokensAlign	for	312.663100
946	312.663100	TokensAlign	him	312.863100
947	312.863100	TokensAlign	one	313.103100
948	313.103100	TokensAlign	of	313.213100
949	313.213100	TokensAlign	the	313.373100
950	313.373100	TokensAlign	only	313.673100
951	313.673100	TokensAlign	two	313.873100
952	313.873100	TokensAlign	drawings	314.443100
953	314.443100	TokensAlign	that	314.593100
954	314.593100	TokensAlign	i	314.663100
955	314.663100	TokensAlign	was	314.843100
956	314.843100	TokensAlign	capable	315.293100
957	315.293100	TokensAlign	of	315.537600
958	315.537600	TokensAlign	#	316.011400
959	316.011400	TokensAlign	the	316.076400
960	316.076400	TokensAlign	one	316.386400
961	316.386400	TokensAlign	of	316.536400
962	316.536400	TokensAlign	the	316.636400
963	316.636400	TokensAlign	closed	317.226400
964	317.226400	TokensAlign	boa	317.486400
965	317.486400	TokensAlign	constrictor	318.130700
966	318.130700	TokensAlign	#	318.649400
967	318.649400	TokensAlign	and	318.794400
968	318.794400	TokensAlign	i	318.884400
969	318.884400	TokensAlign	was	319.054400
970	319.054400	TokensAlign	astounded	319.854400
971	319.854400	TokensAlign	to	319.964400
972	319.964400	TokensAlign	hear	320.194400
973	320.194400	TokensAlign	the	320.294400
974	320.294400	TokensAlign	little	320.544400
975	320.544400	TokensAlign	fellow	320.824400
976	320.824400	TokensAlign	respond	321.443800
977	321.443800	TokensAlign	#	321.947600
978	321.947600	TokensAlign	no	322.142600
979	322.142600	TokensAlign	no	322.947600
980	322.947600	TokensAlign	#	323.331600
981	323.331600	TokensAlign	i	323.676600
982	323.676600	TokensAlign	don	323.856600
983	323.856600	TokensAlign	t	323.906600
984	323.906600	TokensAlign	want	324.176600
985	324.176600	TokensAlign	an	324.276600
986	324.276600	TokensAlign	elephant	324.666600
987	324.666600	TokensAlign	inside	325.066600
988	325.066600	TokensAlign	a	325.116600
989	325.116600	TokensAlign	boa	325.536600
990	325.536600	TokensAlign	constrictor	326.565200
991	326.565200	TokensAlign	#	326.939300
992	326.939300	TokensAlign	a	327.004300
993	327.004300	TokensAlign	boa	327.344300
994	327.344300	TokensAlign	constrictor	328.004300
995	328.004300	TokensAlign	is	328.124300
996	328.124300	TokensAlign	very	328.454300
997	328.454300	TokensAlign	dangerous	329.358500
998	329.358500	TokensAlign	#	329.617800
999	329.617800	TokensAlign	and	329.742800
1000	329.742800	TokensAlign	an	329.922800
1001	329.922800	TokensAlign	elephant	330.452800
1002	330.452800	TokensAlign	is	330.582800
1003	330.582800	TokensAlign	very	330.822800
1004	330.822800	TokensAlign	cumbersome	331.712300
1005	331.712300	TokensAlign	#	332.126200
1006	332.126200	TokensAlign	where	332.291200
1007	332.291200	TokensAlign	i	332.501200
1008	332.501200	TokensAlign	live	332.821200
1009	332.821200	TokensAlign	everything	333.241200
1010	333.241200	TokensAlign	is	333.391200
1011	333.391200	TokensAlign	very	333.651200
1012	333.651200	TokensAlign	small	334.325900
1013	334.325900	TokensAlign	#	334.675100
1014	334.675100	TokensAlign	i	334.750100
1015	334.750100	TokensAlign	need	335.040100
1016	335.040100	TokensAlign	a	335.080100
1017	335.080100	TokensAlign	sheep	335.824600
1018	335.824600	TokensAlign	#	336.103900
1019	336.103900	TokensAlign	draw	336.258900
1020	336.258900	TokensAlign	me	336.458900
1021	336.458900	TokensAlign	a	336.498900
1022	336.498900	TokensAlign	sheep	337.068600
1023	337.068600	TokensAlign	#	337.926600
1024	337.926600	TokensAlign	so	338.101600
1025	338.101600	TokensAlign	i	338.251600
1026	338.251600	TokensAlign	drew	338.596500
1027	338.596500	TokensAlign	#	339.584200
1028	339.584200	TokensAlign	he	339.729200
1029	339.729200	TokensAlign	looked	340.009200
1030	340.009200	TokensAlign	carefully	340.569200
1031	340.569200	TokensAlign	then	340.789200
1032	340.789200	TokensAlign	said	341.158700
1033	341.158700	TokensAlign	#	341.712400
1034	341.712400	TokensAlign	no	342.127400
1035	342.127400	TokensAlign	this	342.467400
1036	342.467400	TokensAlign	one	342.637400
1037	342.637400	TokensAlign	s	342.717400
1038	342.717400	TokensAlign	already	343.187400
1039	343.187400	TokensAlign	very	343.537400
1040	343.537400	TokensAlign	sick	344.111800
1041	344.111800	TokensAlign	#	344.436000
1042	344.436000	TokensAlign	make	344.691000
1043	344.691000	TokensAlign	another	345.061000
1044	345.061000	TokensAlign	one	345.325700
1045	345.325700	TokensAlign	#	346.069000
1046	346.069000	TokensAlign	i	346.194000
1047	346.194000	TokensAlign	drew	346.434000
1048	346.434000	TokensAlign	again	346.898900
1049	346.898900	TokensAlign	#	347.627200
1050	347.627200	TokensAlign	my	347.782200
1051	347.782200	TokensAlign	friend	348.212200
1052	348.212200	TokensAlign	smiled	348.862200
1053	348.862200	TokensAlign	gently	349.352200
1054	349.352200	TokensAlign	and	349.512200
1055	349.512200	TokensAlign	indulgently	350.361600
1056	350.361600	TokensAlign	#	350.960200
1057	350.960200	TokensAlign	you	351.085200
1058	351.085200	TokensAlign	can	351.245200
1059	351.245200	TokensAlign	see	351.505200
1060	351.505200	TokensAlign	yourself	352.275200
1061	352.275200	TokensAlign	this	352.435200
1062	352.435200	TokensAlign	this	352.525200
1063	352.525200	TokensAlign	isn	352.765200
1064	352.765200	TokensAlign	t	352.875200
1065	352.875200	TokensAlign	a	352.925200
1066	352.925200	TokensAlign	sheep	353.395200
1067	353.395200	TokensAlign	it	353.535200
1068	353.535200	TokensAlign	s	353.595200
1069	353.595200	TokensAlign	a	353.645200
1070	353.645200	TokensAlign	ram	354.344500
1071	354.344500	TokensAlign	#	354.678700
1072	354.678700	TokensAlign	it	354.783700
1073	354.783700	TokensAlign	has	355.103700
1074	355.103700	TokensAlign	horns	355.948600
1075	355.948600	TokensAlign	#	356.911300
1076	356.911300	TokensAlign	so	357.136300
1077	357.136300	TokensAlign	once	357.396300
1078	357.396300	TokensAlign	again	357.686300
1079	357.686300	TokensAlign	i	357.846300
1080	357.846300	TokensAlign	redid	358.396300
1081	358.396300	TokensAlign	my	358.596300
1082	358.596300	TokensAlign	drawing	359.081100
1083	359.081100	TokensAlign	#	359.370300
1084	359.370300	TokensAlign	but	359.505300
1085	359.505300	TokensAlign	it	359.605300
1086	359.605300	TokensAlign	was	359.775300
1087	359.775300	TokensAlign	rejected	360.419900
1088	360.419900	TokensAlign	#	360.669200
1089	360.669200	TokensAlign	like	360.874200
1090	360.874200	TokensAlign	the	360.934200
1091	360.934200	TokensAlign	previous	361.484200
1092	361.484200	TokensAlign	ones	361.868500
1093	361.868500	TokensAlign	#	362.561900
1094	362.561900	TokensAlign	this	362.906900
1095	362.906900	TokensAlign	one	363.126900
1096	363.126900	TokensAlign	s	363.286900
1097	363.286900	TokensAlign	too	363.566900
1098	363.566900	TokensAlign	old	364.536900
1099	364.536900	TokensAlign	i	364.576900
1100	364.576900	TokensAlign	i	364.626900
1101	364.626900	TokensAlign	want	364.896900
1102	364.896900	TokensAlign	a	364.926900
1103	364.926900	TokensAlign	sheep	365.356900
1104	365.356900	TokensAlign	that	365.486900
1105	365.486900	TokensAlign	will	365.756900
1106	365.756900	TokensAlign	live	366.056900
1107	366.056900	TokensAlign	a	366.106900
1108	366.106900	TokensAlign	long	366.396900
1109	366.396900	TokensAlign	time	367.035600
1110	367.035600	TokensAlign	#	368.008300
1111	368.008300	TokensAlign	so	368.273300
1112	368.273300	TokensAlign	getting	368.603300
1113	368.603300	TokensAlign	impatient	369.363300
1114	369.363300	TokensAlign	as	369.653300
1115	369.653300	TokensAlign	i	369.793300
1116	369.793300	TokensAlign	was	370.043300
1117	370.043300	TokensAlign	eager	370.303300
1118	370.303300	TokensAlign	to	370.403300
1119	370.403300	TokensAlign	start	370.753300
1120	370.753300	TokensAlign	dismantling	371.353300
1121	371.353300	TokensAlign	my	371.523300
1122	371.523300	TokensAlign	engine	371.992200
1123	371.992200	TokensAlign	#	372.326300
1124	372.326300	TokensAlign	i	372.571300
1125	372.571300	TokensAlign	hastily	373.121300
1126	373.121300	TokensAlign	sketched	373.721300
1127	373.721300	TokensAlign	this	374.031300
1128	374.031300	TokensAlign	drawing	374.470400
1129	374.470400	TokensAlign	#	374.754700
1130	374.754700	TokensAlign	and	374.899700
1131	374.899700	TokensAlign	i	374.999700
1132	374.999700	TokensAlign	snapped	375.494600
1133	375.494600	TokensAlign	#	376.138100
1134	376.138100	TokensAlign	this	376.513100
1135	376.513100	TokensAlign	here	376.773100
1136	376.773100	TokensAlign	is	376.943100
1137	376.943100	TokensAlign	the	377.013100
1138	377.013100	TokensAlign	box	377.473100
1139	377.473100	TokensAlign	the	377.533100
1140	377.533100	TokensAlign	the	377.593100
1141	377.593100	TokensAlign	sheep	377.913100
1142	377.913100	TokensAlign	you	378.003100
1143	378.003100	TokensAlign	want	378.293100
1144	378.293100	TokensAlign	is	378.393100
1145	378.393100	TokensAlign	inside	379.032200
1146	379.032200	TokensAlign	#	379.760600
1147	379.760600	TokensAlign	but	379.875600
1148	379.875600	TokensAlign	i	380.015600
1149	380.015600	TokensAlign	was	380.205600
1150	380.205600	TokensAlign	very	380.505600
1151	380.505600	TokensAlign	surprised	381.315600
1152	381.315600	TokensAlign	to	381.415600
1153	381.415600	TokensAlign	see	381.675600
1154	381.675600	TokensAlign	the	381.735600
1155	381.735600	TokensAlign	face	382.145600
1156	382.145600	TokensAlign	of	382.255600
1157	382.255600	TokensAlign	my	382.455600
1158	382.455600	TokensAlign	young	382.895600
1159	382.895600	TokensAlign	judge	383.365600
1160	383.365600	TokensAlign	light	383.705600
1161	383.705600	TokensAlign	up	383.984500
1162	383.984500	TokensAlign	#	384.688100
1163	384.688100	TokensAlign	it	384.753100
1164	384.753100	TokensAlign	s	384.923100
1165	384.923100	TokensAlign	exactly	385.673100
1166	385.673100	TokensAlign	the	385.813100
1167	385.813100	TokensAlign	way	385.983100
1168	385.983100	TokensAlign	i	386.093100
1169	386.093100	TokensAlign	wanted	386.692400
1170	386.692400	TokensAlign	#	387.091500
1171	387.091500	TokensAlign	do	387.396500
1172	387.396500	TokensAlign	you	387.466500
1173	387.466500	TokensAlign	think	387.806500
1174	387.806500	TokensAlign	this	387.946500
1175	387.946500	TokensAlign	sheep	388.286500
1176	388.286500	TokensAlign	needs	388.476500
1177	388.476500	TokensAlign	a	388.516500
1178	388.516500	TokensAlign	lot	388.676500
1179	388.676500	TokensAlign	of	388.796500
1180	388.796500	TokensAlign	grass	389.415500
1181	389.415500	TokensAlign	#	390.163700
1182	390.163700	TokensAlign	why	390.613700
1183	390.613700	TokensAlign	#	391.317100
1184	391.317100	TokensAlign	because	391.622100
1185	391.622100	TokensAlign	where	391.862100
1186	391.862100	TokensAlign	i	392.022100
1187	392.022100	TokensAlign	m	392.122100
1188	392.122100	TokensAlign	from	392.422100
1189	392.422100	TokensAlign	everything	392.852100
1190	392.852100	TokensAlign	is	393.002100
1191	393.002100	TokensAlign	very	393.272100
1192	393.272100	TokensAlign	small	393.856600
1193	393.856600	TokensAlign	#	394.644700
1194	394.644700	TokensAlign	there	394.809700
1195	394.809700	TokensAlign	will	394.949700
1196	394.949700	TokensAlign	certainly	395.439700
1197	395.439700	TokensAlign	be	395.569700
1198	395.569700	TokensAlign	enough	395.904600
1199	395.904600	TokensAlign	#	396.153900
1200	396.153900	TokensAlign	i	396.418900
1201	396.418900	TokensAlign	gave	396.668900
1202	396.668900	TokensAlign	you	396.818900
1203	396.818900	TokensAlign	a	396.868900
1204	396.868900	TokensAlign	very	397.148900
1205	397.148900	TokensAlign	small	397.618900
1206	397.618900	TokensAlign	sheep	398.153200
1207	398.153200	TokensAlign	#	399.110900
1208	399.110900	TokensAlign	he	399.275900
1209	399.275900	TokensAlign	leaned	399.605900
1210	399.605900	TokensAlign	his	399.875900
1211	399.875900	TokensAlign	head	400.165900
1212	400.165900	TokensAlign	towards	400.525900
1213	400.525900	TokensAlign	the	400.585900
1214	400.585900	TokensAlign	drawing	401.075500
1215	401.075500	TokensAlign	#	401.629100
1216	401.629100	TokensAlign	not	401.844100
1217	401.844100	TokensAlign	that	402.274100
1218	402.274100	TokensAlign	small	402.783600
1219	402.783600	TokensAlign	#	403.407200
1220	403.407200	TokensAlign	look	403.966700
1221	403.966700	TokensAlign	#	404.305800
1222	404.305800	TokensAlign	he	404.390800
1223	404.390800	TokensAlign	s	404.490800
1224	404.490800	TokensAlign	fallen	404.790800
1225	404.790800	TokensAlign	asleep	405.515400
1226	405.515400	TokensAlign	#	406.348400
1227	406.348400	TokensAlign	and	406.613400
1228	406.613400	TokensAlign	that	406.923400
1229	406.923400	TokensAlign	s	406.993400
1230	406.993400	TokensAlign	how	407.163400
1231	407.163400	TokensAlign	i	407.273400
1232	407.273400	TokensAlign	met	407.563400
1233	407.563400	TokensAlign	the	407.643400
1234	407.643400	TokensAlign	little	407.883400
1235	407.883400	TokensAlign	prince	408.467500
1236	408.467500	TokensAlign	#	408.600000
1237	409.600000	TokensAlign	#	410.045700
1238	410.045700	TokensAlign	it	410.180700
1239	410.180700	TokensAlign	took	410.410700
1240	410.410700	TokensAlign	me	410.560700
1241	410.560700	TokensAlign	a	410.590700
1242	410.590700	TokensAlign	long	410.990700
1243	410.990700	TokensAlign	time	411.380700
1244	411.380700	TokensAlign	to	411.490700
1245	411.490700	TokensAlign	find	411.870700
1246	411.870700	TokensAlign	out	412.070700
1247	412.070700	TokensAlign	where	412.220700
1248	412.220700	TokensAlign	he	412.300700
1249	412.300700	TokensAlign	came	412.630700
1250	412.630700	TokensAlign	from	412.930100
1251	412.930100	TokensAlign	#	413.453700
1252	413.453700	TokensAlign	the	413.768700
1253	413.768700	TokensAlign	little	413.998700
1254	413.998700	TokensAlign	prince	414.698700
1255	414.698700	TokensAlign	who	414.898700
1256	414.898700	TokensAlign	asked	415.188700
1257	415.188700	TokensAlign	me	415.318700
1258	415.318700	TokensAlign	many	415.558700
1259	415.558700	TokensAlign	questions	416.408700
1260	416.408700	TokensAlign	never	416.848700
1261	416.848700	TokensAlign	seemed	417.138700
1262	417.138700	TokensAlign	to	417.228700
1263	417.228700	TokensAlign	hear	417.428700
1264	417.428700	TokensAlign	my	417.708700
1265	417.708700	TokensAlign	own	417.971800
1266	417.971800	TokensAlign	#	419.004300
1267	419.004300	TokensAlign	it	419.129300
1268	419.129300	TokensAlign	was	419.289300
1269	419.289300	TokensAlign	the	419.369300
1270	419.369300	TokensAlign	words	419.749300
1271	419.749300	TokensAlign	spoken	420.199300
1272	420.199300	TokensAlign	by	420.359300
1273	420.359300	TokensAlign	chance	421.009300
1274	421.009300	TokensAlign	that	421.209300
1275	421.209300	TokensAlign	little	421.519300
1276	421.519300	TokensAlign	by	421.679300
1277	421.679300	TokensAlign	little	422.068500
1278	422.068500	TokensAlign	#	422.362800
1279	422.362800	TokensAlign	revealed	422.877800
1280	422.877800	TokensAlign	everything	423.297800
1281	423.297800	TokensAlign	to	423.437800
1282	423.437800	TokensAlign	me	423.647600
1283	423.647600	TokensAlign	#	424.490600
1284	424.490600	TokensAlign	so	424.695600
1285	424.695600	TokensAlign	when	424.825600
1286	424.825600	TokensAlign	he	424.945600
1287	424.945600	TokensAlign	saw	425.165600
1288	425.165600	TokensAlign	my	425.405600
