line,tmin,tier,text,tmax
749,230.618,TokensAlign,star,231.0722
751,231.995,TokensAlign,but,232.12
752,232.12,TokensAlign,he,232.22
753,232.22,TokensAlign,didn,232.44
754,232.44,TokensAlign,t,232.52
755,232.52,TokensAlign,answer,232.85
756,232.85,TokensAlign,my,232.98
757,232.98,TokensAlign,question,233.5296
759,234.4424,TokensAlign,he,234.5474
760,234.5474,TokensAlign,said,234.8074
761,234.8074,TokensAlign,to,234.9174
762,234.9174,TokensAlign,me,235.1873
764,236.1351,TokensAlign,that,236.4201
765,236.4201,TokensAlign,which,236.5801
766,236.5801,TokensAlign,is,236.7101
767,236.7101,TokensAlign,important,237.3601
768,237.3601,TokensAlign,can,237.6901
769,237.6901,TokensAlign,t,237.7301
770,237.7301,TokensAlign,be,237.8701
771,237.8701,TokensAlign,seen,238.3291
773,239.1372,TokensAlign,i,239.2322
774,239.2322,TokensAlign,know,239.5672
776,240.4701,TokensAlign,it,240.6151
777,240.6151,TokensAlign,s,240.6751
778,240.6751,TokensAlign,like,240.9451
779,240.9451,TokensAlign,with,241.0851
780,241.0851,TokensAlign,the,241.1851
781,241.1851,TokensAlign,flower,241.7646
783,242.2884,TokensAlign,if,242.4734
784,242.4734,TokensAlign,you,242.5634
785,242.5634,TokensAlign,love,242.9034
786,242.9034,TokensAlign,a,242.9734
787,242.9734,TokensAlign,flower,243.4834
788,243.4834,TokensAlign,that,243.6734
789,243.6734,TokensAlign,s,243.7334
790,243.7334,TokensAlign,on,243.8434
791,243.8434,TokensAlign,a,243.9034
792,243.9034,TokensAlign,star,244.4532
794,244.7873,TokensAlign,it,244.9323
795,244.9323,TokensAlign,s,245.0423
796,245.0423,TokensAlign,sweet,245.3623
797,245.3623,TokensAlign,to,245.4523
798,245.4523,TokensAlign,look,245.7223
799,245.7223,TokensAlign,at,245.8223
800,245.8223,TokensAlign,the,245.9023
801,245.9023,TokensAlign,sky,246.3023
802,246.3023,TokensAlign,at,246.5123
803,246.5123,TokensAlign,night,246.9614
805,247.54,TokensAlign,all,247.775
806,247.775,TokensAlign,the,247.865
807,247.865,TokensAlign,stars,248.425
808,248.425,TokensAlign,are,248.455
809,248.455,TokensAlign,covered,248.885
810,248.885,TokensAlign,with,249.015
811,249.015,TokensAlign,flowers,249.6445
813,250.5025,TokensAlign,i,250.6075
814,250.6075,TokensAlign,know,250.9225
816,251.7556,TokensAlign,it,251.8906
817,251.8906,TokensAlign,s,251.9606
818,251.9606,TokensAlign,like,252.1906
819,252.1906,TokensAlign,with,252.3306
820,252.3306,TokensAlign,the,252.4206
821,252.4206,TokensAlign,water,252.9901
823,253.3243,TokensAlign,the,253.6593
824,253.6593,TokensAlign,water,253.9493
825,253.9493,TokensAlign,you,254.1493
826,254.1493,TokensAlign,gave,254.4293
827,254.4293,TokensAlign,me,254.5693
828,254.5693,TokensAlign,to,254.6693
829,254.6693,TokensAlign,drink,255.0293
830,255.0293,TokensAlign,was,255.1893
831,255.1893,TokensAlign,like,255.4393
832,255.4393,TokensAlign,music,256.2293
833,256.2293,TokensAlign,because,256.5993
834,256.5993,TokensAlign,of,256.6793
835,256.6793,TokensAlign,the,256.7893
836,256.7893,TokensAlign,pulley,257.2993
837,257.2993,TokensAlign,and,257.4293
838,257.4293,TokensAlign,the,257.5693
839,257.5693,TokensAlign,rope,257.9319
841,258.4507,TokensAlign,you,258.5457
842,258.5457,TokensAlign,remember,259.1607
844,259.7244,TokensAlign,it,259.8094
845,259.8094,TokensAlign,was,260.0294
846,260.0294,TokensAlign,good,260.3541
848,261.3468,TokensAlign,i,261.5018
849,261.5018,TokensAlign,know,261.8067
851,262.8593,TokensAlign,at,263.0143
852,263.0143,TokensAlign,night,263.3843
853,263.3843,TokensAlign,you,263.4743
854,263.4743,TokensAlign,ll,263.5543
855,263.5543,TokensAlign,look,263.7543
856,263.7543,TokensAlign,at,263.8343
857,263.8343,TokensAlign,the,263.9343
858,263.9343,TokensAlign,stars,264.5737
860,264.9029,TokensAlign,where,265.3079
861,265.3079,TokensAlign,i,265.5279
862,265.5279,TokensAlign,live,265.8679
863,265.8679,TokensAlign,everything,266.3679
864,266.3679,TokensAlign,is,266.5879
865,266.5879,TokensAlign,too,266.8179
866,266.8179,TokensAlign,small,267.2679
867,267.2679,TokensAlign,for,267.4379
868,267.4379,TokensAlign,me,267.5779
869,267.5779,TokensAlign,to,267.6979
870,267.6979,TokensAlign,point,268.1479
871,268.1479,TokensAlign,out,268.3579
872,268.3579,TokensAlign,to,268.4979
873,268.4979,TokensAlign,you,268.6779
874,268.6779,TokensAlign,where,268.8579
875,268.8579,TokensAlign,my,269.0779
876,269.0779,TokensAlign,star,269.5379
877,269.5379,TokensAlign,is,269.8162
879,270.295,TokensAlign,it,270.42
880,270.42,TokensAlign,s,270.45
881,270.45,TokensAlign,better,270.76
882,270.76,TokensAlign,like,271.08
883,271.08,TokensAlign,that,271.4543
885,271.8434,TokensAlign,my,272.2884
886,272.2884,TokensAlign,star,272.6284
887,272.6284,TokensAlign,will,272.7884
888,272.7884,TokensAlign,be,272.9584
889,272.9584,TokensAlign,for,273.1384
890,273.1384,TokensAlign,you,273.4184
891,273.4184,TokensAlign,just,273.9084
892,273.9084,TokensAlign,one,274.1484
893,274.1484,TokensAlign,of,274.2984
894,274.2984,TokensAlign,the,274.3784
895,274.3784,TokensAlign,stars,274.9272
897,275.4459,TokensAlign,so,275.5809
898,275.5809,TokensAlign,you,275.7409
899,275.7409,TokensAlign,ll,275.8309
900,275.8309,TokensAlign,love,276.1109
901,276.1109,TokensAlign,to,276.2309
902,276.2309,TokensAlign,look,276.4209
903,276.4209,TokensAlign,at,276.6309
904,276.6309,TokensAlign,all,276.7709
905,276.7709,TokensAlign,of,276.9409
906,276.9409,TokensAlign,the,277.0509
907,277.0509,TokensAlign,stars,277.6801
909,278.124,TokensAlign,they,278.209
910,278.209,TokensAlign,ll,278.379
911,278.379,TokensAlign,all,278.449
912,278.449,TokensAlign,be,278.589
913,278.589,TokensAlign,your,278.829
914,278.829,TokensAlign,friends,279.4087
916,279.8975,TokensAlign,and,280.0425
917,280.0425,TokensAlign,besides,280.6224
919,281.0813,TokensAlign,i,281.1563
920,281.1563,TokensAlign,m,281.2563
921,281.2563,TokensAlign,going,281.5163
922,281.5163,TokensAlign,to,281.6763
923,281.6763,TokensAlign,make,281.9363
924,281.9363,TokensAlign,you,282.0363
925,282.0363,TokensAlign,a,282.0863
926,282.0863,TokensAlign,present,282.7207
928,283.5239,TokensAlign,he,283.6689
929,283.6689,TokensAlign,laughed,284.1289
930,284.1289,TokensAlign,again,284.5284
932,285.4512,TokensAlign,ah,285.6162
933,285.6162,TokensAlign,little,285.9462
934,285.9462,TokensAlign,fellow,286.4111
936,286.6854,TokensAlign,dear,286.9404
937,286.9404,TokensAlign,little,287.1904
938,287.1904,TokensAlign,fellow,287.6704
940,288.1193,TokensAlign,i,288.2643
941,288.2643,TokensAlign,love,288.6843
942,288.6843,TokensAlign,to,288.8243
943,288.8243,TokensAlign,hear,289.0343
944,289.0343,TokensAlign,that,289.2643
945,289.2643,TokensAlign,laugh,289.694
947,290.6468,TokensAlign,that,290.8718
948,290.8718,TokensAlign,s,290.9518
949,290.9518,TokensAlign,my,291.0918
950,291.0918,TokensAlign,present,291.7213
952,292.1602,TokensAlign,just,292.4652
953,292.4652,TokensAlign,that,292.735
955,293.5581,TokensAlign,it,293.7231
956,293.7231,TokensAlign,ll,293.7831
957,293.7831,TokensAlign,be,293.9931
958,293.9931,TokensAlign,like,294.2831
959,294.2831,TokensAlign,with,294.5131
960,294.5131,TokensAlign,the,294.6531
961,294.6531,TokensAlign,water,295.0576
963,296.1101,TokensAlign,what,296.2151
964,296.2151,TokensAlign,are,296.2451
965,296.2451,TokensAlign,you,296.3951
966,296.3951,TokensAlign,trying,296.7151
967,296.7151,TokensAlign,to,296.8051
968,296.8051,TokensAlign,say,297.2201
970,298.4871,TokensAlign,everyone,298.9521
971,298.9521,TokensAlign,has,299.3521
972,299.3521,TokensAlign,the,299.4721
973,299.4721,TokensAlign,same,299.8921
974,299.8921,TokensAlign,stars,300.6367
976,300.9909,TokensAlign,but,301.1059
977,301.1059,TokensAlign,they,301.2559
978,301.2559,TokensAlign,are,301.2859
979,301.2859,TokensAlign,not,301.5759
980,301.5759,TokensAlign,the,301.6859
981,301.6859,TokensAlign,same,302.1259
982,302.1259,TokensAlign,to,302.2759
983,302.2759,TokensAlign,everyone,302.8904
985,303.7733,TokensAlign,for,303.8583
986,303.8583,TokensAlign,some,304.3783
987,304.3783,TokensAlign,who,304.5183
988,304.5183,TokensAlign,are,304.5883
989,304.5883,TokensAlign,travelers,305.3231
991,305.5974,TokensAlign,the,305.6624
992,305.6624,TokensAlign,stars,306.1624
993,306.1624,TokensAlign,are,306.2124
994,306.2124,TokensAlign,guides,306.877
996,307.4706,TokensAlign,for,307.5956
997,307.5956,TokensAlign,others,308.1206
999,308.5395,TokensAlign,they,308.6645
1000,308.6645,TokensAlign,are,308.6945
1001,308.6945,TokensAlign,nothing,309.1345
1002,309.1345,TokensAlign,but,309.3045
1003,309.3045,TokensAlign,little,309.6645
1004,309.6645,TokensAlign,lights,310.1494
1006,310.9425,TokensAlign,for,311.0675
1007,311.0675,TokensAlign,others,311.4975
1008,311.4975,TokensAlign,who,311.6275
1009,311.6275,TokensAlign,are,311.6575
1010,311.6575,TokensAlign,scholars,312.4075
1011,312.4075,TokensAlign,they,312.5175
1012,312.5175,TokensAlign,are,312.5875
1013,312.5875,TokensAlign,problems,313.3369
1015,313.8407,TokensAlign,for,313.9457
1016,313.9457,TokensAlign,my,314.1257
1017,314.1257,TokensAlign,businessman,314.9957
1018,314.9957,TokensAlign,they,315.1057
1019,315.1057,TokensAlign,were,315.2957
1020,315.2957,TokensAlign,wealth,315.7054
1022,316.4636,TokensAlign,but,316.5786
1023,316.5786,TokensAlign,none,316.8486
1024,316.8486,TokensAlign,of,317.0286
1025,317.0286,TokensAlign,these,317.2586
1026,317.2586,TokensAlign,stars,317.6486
1027,317.6486,TokensAlign,say,317.9486
1028,317.9486,TokensAlign,anything,318.4086
1029,318.4086,TokensAlign,back,318.9081
1031,319.9656,TokensAlign,you,320.2106
1032,320.2106,TokensAlign,will,320.4206
1033,320.4206,TokensAlign,have,320.8006
1034,320.8006,TokensAlign,the,320.8706
1035,320.8706,TokensAlign,stars,321.4006
1036,321.4006,TokensAlign,as,321.5806
1037,321.5806,TokensAlign,no,321.8106
1038,321.8106,TokensAlign,one,321.9806
1039,321.9806,TokensAlign,else,322.3106
1040,322.3106,TokensAlign,has,322.6506
1041,322.6506,TokensAlign,them,322.8704
1043,323.883,TokensAlign,what,324.048
1044,324.048,TokensAlign,are,324.088
1045,324.088,TokensAlign,you,324.188
1046,324.188,TokensAlign,trying,324.488
1047,324.488,TokensAlign,to,324.578
1048,324.578,TokensAlign,say,324.978
1050,326.5044,TokensAlign,when,326.6994
1051,326.6994,TokensAlign,you,326.9394
1052,326.9394,TokensAlign,look,327.1894
1053,327.1894,TokensAlign,at,327.2894
1054,327.2894,TokensAlign,the,327.3794
1055,327.3794,TokensAlign,sky,327.8194
1056,327.8194,TokensAlign,at,327.9194
1057,327.9194,TokensAlign,night,328.3589
1059,328.7679,TokensAlign,because,329.1329
1060,329.1329,TokensAlign,i,329.3129
1061,329.3129,TokensAlign,ll,329.4229
1062,329.4229,TokensAlign,be,329.5329
1063,329.5329,TokensAlign,living,329.9429
1064,329.9429,TokensAlign,on,330.2529
1065,330.2529,TokensAlign,one,330.3729
1066,330.3729,TokensAlign,of,330.5629
1067,330.5629,TokensAlign,them,330.7826
1069,331.1417,TokensAlign,because,331.4367
1070,331.4367,TokensAlign,i,331.5067
1071,331.5067,TokensAlign,ll,331.6967
1072,331.6967,TokensAlign,be,331.8867
1073,331.8867,TokensAlign,laughing,332.3967
1074,332.3967,TokensAlign,on,332.6467
1075,332.6467,TokensAlign,one,332.8167
1076,332.8167,TokensAlign,of,332.9467
1077,332.9467,TokensAlign,them,333.1964
1079,333.7501,TokensAlign,for,333.8151
1080,333.8151,TokensAlign,you,334.2701
1082,334.6741,TokensAlign,it,334.7791
1083,334.7791,TokensAlign,ll,334.8991
1084,334.8991,TokensAlign,be,335.1291
1085,335.1291,TokensAlign,like,335.4591
1086,335.4591,TokensAlign,all,335.7591
1087,335.7591,TokensAlign,the,335.8791
1088,335.8791,TokensAlign,stars,336.3591
1089,336.3591,TokensAlign,are,336.4791
1090,336.4791,TokensAlign,laughing,337.0034
1092,337.597,TokensAlign,you,337.927
1094,338.4707,TokensAlign,only,338.7657
1095,338.7657,TokensAlign,you,339.2507
1097,339.7595,TokensAlign,will,339.8745
1098,339.8745,TokensAlign,have,340.0745
1099,340.0745,TokensAlign,stars,340.6145
1100,340.6145,TokensAlign,that,340.7445
1101,340.7445,TokensAlign,can,340.9745
1102,340.9745,TokensAlign,laugh,341.4642
1104,342.3072,TokensAlign,and,342.4522
1105,342.4522,TokensAlign,he,342.5922
1106,342.5922,TokensAlign,laughed,343.0422
1107,343.0422,TokensAlign,again,343.4768
1109,344.7738,TokensAlign,and,344.9288
1110,344.9288,TokensAlign,when,345.1188
1111,345.1188,TokensAlign,your,345.2888
1112,345.2888,TokensAlign,sorrow,345.7488
1113,345.7488,TokensAlign,is,345.9488
1114,345.9488,TokensAlign,comforted,346.6634
1116,347.0475,TokensAlign,time,347.3925
1117,347.3925,TokensAlign,heals,347.8025
1118,347.8025,TokensAlign,all,348.0025
1119,348.0025,TokensAlign,wounds,348.5274
1121,349.0661,TokensAlign,you,349.1411
1122,349.1411,TokensAlign,ll,349.2011
1123,349.2011,TokensAlign,be,349.3211
1124,349.3211,TokensAlign,glad,349.6611
1125,349.6611,TokensAlign,to,349.8211
1126,349.8211,TokensAlign,have,350.1111
1127,350.1111,TokensAlign,known,350.2111
1128,350.2111,TokensAlign,me,350.4208
1130,351.1391,TokensAlign,you,351.2541
1131,351.2541,TokensAlign,ll,351.3841
1132,351.3841,TokensAlign,always,351.7541
1133,351.7541,TokensAlign,be,351.8841
1134,351.8841,TokensAlign,my,352.0941
1135,352.0941,TokensAlign,friend,352.5737
1137,352.9877,TokensAlign,you,353.3427
1138,353.3427,TokensAlign,ll,353.4427
1139,353.4427,TokensAlign,want,353.6827
1140,353.6827,TokensAlign,to,353.7627
1141,353.7627,TokensAlign,laugh,354.1527
1142,354.1527,TokensAlign,with,354.3227
1143,354.3227,TokensAlign,me,354.5619
1145,355.0408,TokensAlign,and,355.4358
1146,355.4358,TokensAlign,sometimes,356.0958
1147,356.0958,TokensAlign,you,356.1658
1148,356.1658,TokensAlign,ll,356.2458
1149,356.2458,TokensAlign,open,356.5458
1150,356.5458,TokensAlign,your,356.7758
1151,356.7758,TokensAlign,window,357.1958
1152,357.1958,TokensAlign,just,357.6558
1153,357.6558,TokensAlign,like,357.9358
1154,357.9358,TokensAlign,that,358.2658
1155,358.2658,TokensAlign,for,358.4058
1156,358.4058,TokensAlign,fun,358.8242
1158,359.348,TokensAlign,and,359.483
1159,359.483,TokensAlign,your,359.603
1160,359.603,TokensAlign,friends,360.103
1161,360.103,TokensAlign,will,360.203
1162,360.203,TokensAlign,be,360.353
1163,360.353,TokensAlign,very,360.683
1164,360.683,TokensAlign,surprised,361.273
1165,361.273,TokensAlign,to,361.333
1166,361.333,TokensAlign,see,361.643
1167,361.643,TokensAlign,you,361.783
1168,361.783,TokensAlign,laughing,362.393
1169,362.393,TokensAlign,whilst,362.843
1170,362.843,TokensAlign,watching,363.193
1171,363.193,TokensAlign,the,363.303
1172,363.303,TokensAlign,sky,363.8222
1174,364.5854,TokensAlign,so,364.7204
1175,364.7204,TokensAlign,you,364.8804
1176,364.8804,TokensAlign,ll,364.9504
1177,364.9504,TokensAlign,tell,365.2104
1178,365.2104,TokensAlign,them,365.4453
1180,366.0638,TokensAlign,yes,366.5738
1182,366.8431,TokensAlign,the,366.9181
1183,366.9181,TokensAlign,stars,367.4181
1184,367.4181,TokensAlign,always,367.9481
1185,367.9481,TokensAlign,make,368.1681
1186,368.1681,TokensAlign,me,368.3881
1187,368.3881,TokensAlign,laugh,368.7576
1189,369.2464,TokensAlign,and,369.3914
1190,369.3914,TokensAlign,they,369.4614
1191,369.4614,TokensAlign,ll,369.5214
1192,369.5214,TokensAlign,think,369.8414
1193,369.8414,TokensAlign,you,369.9014
1194,369.9014,TokensAlign,re,369.9614
1195,369.9614,TokensAlign,crazy,370.591
1197,371.0848,TokensAlign,i,371.1798
1198,371.1798,TokensAlign,will,371.3198
1199,371.3198,TokensAlign,have,371.4498
1200,371.4498,TokensAlign,played,371.7698
1201,371.7698,TokensAlign,a,371.8098
1202,371.8098,TokensAlign,dirty,372.2498
1203,372.2498,TokensAlign,trick,372.5898
1204,372.5898,TokensAlign,on,372.7598
1205,372.7598,TokensAlign,you,372.9691
1207,373.7673,TokensAlign,and,373.9023
1208,373.9023,TokensAlign,he,374.0123
1209,374.0123,TokensAlign,laughed,374.4623
1210,374.4623,TokensAlign,again,374.8771
1212,375.9246,TokensAlign,it,376.1896
,376.1896,TokensAlign,ll,376.3
1213,376.3,TokensAlign,be,376.4196
1214,376.4196,TokensAlign,as,376.5496
1215,376.5496,TokensAlign,if,376.7196
1216,376.7196,TokensAlign,i,376.8396
1217,376.8396,TokensAlign,d,376.9196
1218,376.9196,TokensAlign,given,377.2796
1219,377.2796,TokensAlign,you,377.4696
1220,377.4696,TokensAlign,instead,377.9396
1221,377.9396,TokensAlign,of,378.0196
1222,378.0196,TokensAlign,stars,378.7039
1224,379.0581,TokensAlign,lots,379.4931
1225,379.4931,TokensAlign,and,379.6831
1226,379.6831,TokensAlign,lots,379.9931
1227,379.9931,TokensAlign,of,380.1431
1228,380.1431,TokensAlign,little,380.4131
1229,380.4131,TokensAlign,bells,380.9031
1230,380.9031,TokensAlign,that,381.0831
1231,381.0831,TokensAlign,can,381.2331
1232,381.2331,TokensAlign,laugh,381.7573
1234,382.4108,TokensAlign,and,382.5358
1235,382.5358,TokensAlign,he,382.6658
1236,382.6658,TokensAlign,laughed,383.0758
1237,383.0758,TokensAlign,some,383.3758
1238,383.3758,TokensAlign,more,383.6605
1240,384.9176,TokensAlign,then,385.1926
1241,385.1926,TokensAlign,he,385.3826
1242,385.3826,TokensAlign,suddenly,385.8926
1243,385.8926,TokensAlign,became,386.2926
1244,386.2926,TokensAlign,serious,386.8826
1245,386.8826,TokensAlign,again,387.3323
1247,388.4496,TokensAlign,tonight,388.8696
1249,389.553,TokensAlign,you,389.698
1250,389.698,TokensAlign,know,389.993
1252,390.8111,TokensAlign,don,390.9861
1253,390.9861,TokensAlign,t,391.0161
1254,391.0161,TokensAlign,come,391.3909
1256,392.3986,TokensAlign,i,392.6436
1257,392.6436,TokensAlign,won,392.7336
1258,392.7336,TokensAlign,t,392.7836
1259,392.7836,TokensAlign,leave,393.0236
1260,393.0236,TokensAlign,you,393.2335
1262,394.3259,TokensAlign,it,394.4809
1263,394.4809,TokensAlign,ll,394.6109
1264,394.6109,TokensAlign,look,394.9309
1265,394.9309,TokensAlign,as,395.0609
1266,395.0609,TokensAlign,if,395.2409
1267,395.2409,TokensAlign,i,395.3409
1268,395.3409,TokensAlign,m,395.4109
1269,395.4109,TokensAlign,suffering,396.0703
1271,396.6839,TokensAlign,it,396.8289
1272,396.8289,TokensAlign,ll,396.9489
1273,396.9489,TokensAlign,look,397.1689
1274,397.1689,TokensAlign,a,397.2289
1275,397.2289,TokensAlign,bit,397.5089
1276,397.5089,TokensAlign,as,397.6289
1277,397.6289,TokensAlign,if,397.7689
1278,397.7689,TokensAlign,i,397.8889
1279,397.8889,TokensAlign,m,397.9489
1280,397.9489,TokensAlign,dying,398.5034
1282,398.9374,TokensAlign,it,399.1024
1283,399.1024,TokensAlign,s,399.1624
1284,399.1624,TokensAlign,like,399.4824
1285,399.4824,TokensAlign,that,399.8067
1287,400.4553,TokensAlign,don,400.6903
1288,400.6903,TokensAlign,t,400.7203
1289,400.7203,TokensAlign,come,400.9603
1290,400.9603,TokensAlign,to,401.0703
1291,401.0703,TokensAlign,see,401.3703
1292,401.3703,TokensAlign,that,401.7297
1294,402.0141,TokensAlign,it,402.1291
1295,402.1291,TokensAlign,s,402.1691
1296,402.1691,TokensAlign,not,402.4191
1297,402.4191,TokensAlign,worth,402.7491
1298,402.7491,TokensAlign,it,402.9886
1300,403.9913,TokensAlign,i,404.2863
1301,404.2863,TokensAlign,won,404.3863
1302,404.3863,TokensAlign,t,404.4163
1303,404.4163,TokensAlign,leave,404.7263
1304,404.7263,TokensAlign,you,404.9261
1306,405.9088,TokensAlign,but,406.0338
1307,406.0338,TokensAlign,he,406.1438
1308,406.1438,TokensAlign,was,406.3438
1309,406.3438,TokensAlign,worried,406.7786
1311,407.7713,TokensAlign,i,407.8563
1312,407.8563,TokensAlign,m,407.9463
1313,407.9463,TokensAlign,telling,408.3463
1314,408.3463,TokensAlign,you,408.5163
1315,408.5163,TokensAlign,this,408.8963
1317,409.2255,TokensAlign,it,409.3805
1318,409.3805,TokensAlign,s,409.4505
1319,409.4505,TokensAlign,also,409.9105
1320,409.9105,TokensAlign,because,410.2405
1321,410.2405,TokensAlign,of,410.3805
1322,410.3805,TokensAlign,the,410.4605
1323,410.4605,TokensAlign,snake,411.01
1325,411.4589,TokensAlign,he,411.5939
1326,411.5939,TokensAlign,mustn,412.0439
1327,412.0439,TokensAlign,t,412.1439
1328,412.1439,TokensAlign,bite,412.5339
1329,412.5339,TokensAlign,you,412.8484
1331,413.467,TokensAlign,snakes,413.952
1332,413.952,TokensAlign,are,414.012
1333,414.012,TokensAlign,mean,414.4919
1335,414.8959,TokensAlign,they,414.9809
1336,414.9809,TokensAlign,can,415.2109
1337,415.2109,TokensAlign,bite,415.5209
1338,415.5209,TokensAlign,you,415.6309
1339,415.6309,TokensAlign,just,416.0509
1340,416.0509,TokensAlign,for,416.1509
1341,416.1509,TokensAlign,fun,416.5705
1343,417.6529,TokensAlign,i,417.9679
1344,417.9679,TokensAlign,won,418.0779
1345,418.0779,TokensAlign,t,418.1979
1346,418.1979,TokensAlign,leave,418.4779
1347,418.4779,TokensAlign,you,418.7127
1349,419.7153,TokensAlign,but,419.9003
1350,419.9003,TokensAlign,something,420.3203
1351,420.3203,TokensAlign,reassured,420.9303
1352,420.9303,TokensAlign,him,421.1801
1354,422.4422,TokensAlign,it,422.5972
1355,422.5972,TokensAlign,s,422.7072
1356,422.7072,TokensAlign,TRUE,422.9672
1357,422.9672,TokensAlign,that,423.1172
1358,423.1172,TokensAlign,they,423.2772
1359,423.2772,TokensAlign,have,423.5472
1360,423.5472,TokensAlign,no,423.8072
1361,423.8072,TokensAlign,poison,424.3272
1362,424.3272,TokensAlign,left,424.6372
1363,424.6372,TokensAlign,for,424.7572
1364,424.7572,TokensAlign,a,424.8172
1365,424.8172,TokensAlign,second,425.2172
1366,425.2172,TokensAlign,bite,425.7211
1368,426.6788,TokensAlign,that,427.0038
1369,427.0038,TokensAlign,night,427.5838
1370,427.5838,TokensAlign,i,427.7038
1371,427.7038,TokensAlign,didn,427.9438
1372,427.9438,TokensAlign,t,428.0138
1373,428.0138,TokensAlign,see,428.2538
1374,428.2538,TokensAlign,him,428.3838
1375,428.3838,TokensAlign,set,428.7038
1376,428.7038,TokensAlign,out,429.0429
1378,429.5767,TokensAlign,he,429.6617
1379,429.6617,TokensAlign,got,429.9217
1380,429.9217,TokensAlign,away,430.2217
1381,430.2217,TokensAlign,without,430.5817
1382,430.5817,TokensAlign,making,430.8917
1383,430.8917,TokensAlign,a,430.9617
1384,430.9617,TokensAlign,sound,431.4914
1386,432.3594,TokensAlign,when,432.5044
1387,432.5044,TokensAlign,i,432.6244
1388,432.6244,TokensAlign,managed,433.1144
1389,433.1144,TokensAlign,to,433.1944
1390,433.1944,TokensAlign,catch,433.5544
1391,433.5544,TokensAlign,him,433.6544
1392,433.6544,TokensAlign,up,433.974
1394,434.2983,TokensAlign,he,434.4033
1395,434.4033,TokensAlign,was,434.6033
1396,434.6033,TokensAlign,walking,434.9533
1397,434.9533,TokensAlign,along,435.3833
1398,435.3833,TokensAlign,determinedly,436.2133
1399,436.2133,TokensAlign,at,436.3633
1400,436.3633,TokensAlign,a,436.4133
1401,436.4133,TokensAlign,brisk,436.8933
1402,436.8933,TokensAlign,pace,437.4621
1404,438.1505,TokensAlign,he,438.2555
1405,438.2555,TokensAlign,said,438.5355
1406,438.5355,TokensAlign,to,438.6955
1407,438.6955,TokensAlign,me,438.8955
1408,438.8955,TokensAlign,only,439.2954
1410,440.7377,TokensAlign,you,440.8427
1411,440.8427,TokensAlign,came,441.2576
1413,442.0657,TokensAlign,and,442.2007
1414,442.2007,TokensAlign,he,442.3007
1415,442.3007,TokensAlign,took,442.5507
1416,442.5507,TokensAlign,me,442.6907
1417,442.6907,TokensAlign,by,442.8707
1418,442.8707,TokensAlign,the,442.9507
1419,442.9507,TokensAlign,hand,443.4302
1421,444.0038,TokensAlign,but,444.1088
1422,444.1088,TokensAlign,he,444.2388
1423,444.2388,TokensAlign,was,444.3688
1424,444.3688,TokensAlign,still,444.7588
1425,444.7588,TokensAlign,worrying,445.2938
1427,446.5758,TokensAlign,you,446.6808
1428,446.6808,TokensAlign,ve,446.7608
1429,446.7608,TokensAlign,made,446.9608
1430,446.9608,TokensAlign,a,446.9908
1431,446.9908,TokensAlign,mistake,447.6055
1433,448.0494,TokensAlign,you,448.1144
1434,448.1144,TokensAlign,ll,448.1744
1435,448.1744,TokensAlign,suffer,448.6992
1437,449.183,TokensAlign,it,449.368
1438,449.368,TokensAlign,ll,449.478
1439,449.478,TokensAlign,look,449.688
1440,449.688,TokensAlign,as,449.808
1441,449.808,TokensAlign,if,449.998
1442,449.998,TokensAlign,i,450.128
1443,450.128,TokensAlign,m,450.198
1444,450.198,TokensAlign,dead,450.848
1445,450.848,TokensAlign,and,450.988
1446,450.988,TokensAlign,that,451.178
1447,451.178,TokensAlign,won,451.398
1448,451.398,TokensAlign,t,451.428
1449,451.428,TokensAlign,be,451.558
1450,451.558,TokensAlign,TRUE,452.0317
1452,452.8946,TokensAlign,i,452.9996
1453,452.9996,TokensAlign,said,453.2496
1454,453.2496,TokensAlign,nothing,453.7043
1456,454.7169,TokensAlign,you,454.9019
1457,454.9019,TokensAlign,understand,455.6419
1459,456.0758,TokensAlign,it,456.2208
1460,456.2208,TokensAlign,s,456.2908
1461,456.2908,TokensAlign,too,456.4908
1462,456.4908,TokensAlign,far,456.9505
1464,457.5092,TokensAlign,i,457.5942
1465,457.5942,TokensAlign,can,457.9342
1466,457.9342,TokensAlign,t,458.0242
1467,458.0242,TokensAlign,carry,458.3842
1468,458.3842,TokensAlign,this,458.6542
1469,458.6542,TokensAlign,body,458.9342
1470,458.9342,TokensAlign,with,459.1742
1471,459.1742,TokensAlign,me,459.3242
1472,459.3242,TokensAlign,it,459.4842
1473,459.4842,TokensAlign,s,459.5742
1474,459.5742,TokensAlign,too,459.7342
1475,459.7342,TokensAlign,heavy,460.2084
1477,461.3906,TokensAlign,i,461.5156
1478,461.5156,TokensAlign,said,461.7756
1479,461.7756,TokensAlign,nothing,462.2054
1481,463.7219,TokensAlign,but,463.8469
1482,463.8469,TokensAlign,it,463.9769
1483,463.9769,TokensAlign,ll,464.0969
1484,464.0969,TokensAlign,be,464.3169
1485,464.3169,TokensAlign,like,464.5169
1486,464.5169,TokensAlign,an,464.6069
1487,464.6069,TokensAlign,old,464.9169
1488,464.9169,TokensAlign,abandoned,465.5269
1489,465.5269,TokensAlign,shell,465.9866
1491,466.4605,TokensAlign,there,466.5755
1492,466.5755,TokensAlign,s,466.6355
1493,466.6355,TokensAlign,nothing,466.9655
