��line,tmin,tier,text,tmax
1468,440.1572,TokensAlign,a,440.2372
1469,440.2372,TokensAlign,way,440.4072
1470,440.4072,TokensAlign,you,440.5772
1471,440.5772,TokensAlign,can,440.7772
1472,440.7772,TokensAlign,rest,441.1572
1473,441.1572,TokensAlign,whenever,441.4672
1474,441.4672,TokensAlign,you,441.6372
1475,441.6372,TokensAlign,want,442.0569
1477,442.6704,TokensAlign,i,442.8154
1478,442.8154,TokensAlign,always,443.2854
1479,443.2854,TokensAlign,want,443.5054
1480,443.5054,TokensAlign,to,443.7903
1482,444.0147,TokensAlign,said,444.1897
1483,444.1897,TokensAlign,the,444.2797
1484,444.2797,TokensAlign,lamplighter,445.0043
1486,445.5331,TokensAlign,for,445.6381
1487,445.6381,TokensAlign,it,445.7281
1488,445.7281,TokensAlign,s,445.7681
1489,445.7681,TokensAlign,possible,446.2781
1490,446.2781,TokensAlign,to,446.4281
1491,446.4281,TokensAlign,be,446.6481
1492,446.6481,TokensAlign,both,447.0481
1493,447.0481,TokensAlign,faithful,447.5681
1494,447.5681,TokensAlign,and,447.8281
1495,447.8281,TokensAlign,lazy,448.2581
1496,448.2581,TokensAlign,at,448.3281
1497,448.3281,TokensAlign,the,448.3981
1498,448.3981,TokensAlign,same,448.6781
1499,448.6781,TokensAlign,time,449.0819
1501,450.0745,TokensAlign,the,450.1395
1502,450.1395,TokensAlign,little,450.3895
1503,450.3895,TokensAlign,prince,450.7895
1504,450.7895,TokensAlign,went,451.0495
1505,451.0495,TokensAlign,on,451.2744
1507,452.1473,TokensAlign,your,452.3623
1508,452.3623,TokensAlign,planet,452.8523
1509,452.8523,TokensAlign,is,452.9323
1510,452.9323,TokensAlign,so,453.2123
1511,453.2123,TokensAlign,small,453.7623
1512,453.7623,TokensAlign,that,454.2023
1513,454.2023,TokensAlign,you,454.3223
1514,454.3223,TokensAlign,can,454.5123
1515,454.5123,TokensAlign,go,454.7523
1516,454.7523,TokensAlign,right,455.0823
1517,455.0823,TokensAlign,round,455.4223
1518,455.4223,TokensAlign,it,455.5523
1519,455.5523,TokensAlign,in,455.6323
1520,455.6323,TokensAlign,three,455.9423
1521,455.9423,TokensAlign,strides,456.6459
1523,457.0051,TokensAlign,you,457.1301
1524,457.1301,TokensAlign,only,457.4701
1525,457.4701,TokensAlign,have,457.6701
1526,457.6701,TokensAlign,to,457.8001
1527,457.8001,TokensAlign,walk,458.0801
1528,458.0801,TokensAlign,along,458.3901
1529,458.3901,TokensAlign,rather,458.7601
1530,458.7601,TokensAlign,slowly,459.2601
1531,459.2601,TokensAlign,to,459.4401
1532,459.4401,TokensAlign,always,459.8401
1533,459.8401,TokensAlign,stay,460.1101
1534,460.1101,TokensAlign,in,460.2001
1535,460.2001,TokensAlign,the,460.2701
1536,460.2701,TokensAlign,sun,460.6696
1538,461.2832,TokensAlign,when,461.5482
1539,461.5482,TokensAlign,you,461.6582
1540,461.6582,TokensAlign,want,461.8682
1541,461.8682,TokensAlign,to,461.9982
1542,461.9982,TokensAlign,rest,462.7282
1543,462.7282,TokensAlign,you,462.8282
1544,462.8282,TokensAlign,can,463.0082
1545,463.0082,TokensAlign,walk,463.427
1547,463.821,TokensAlign,and,463.966
1548,463.966,TokensAlign,the,464.026
1549,464.026,TokensAlign,day,464.296
1550,464.296,TokensAlign,will,464.516
1551,464.516,TokensAlign,last,464.866
1552,464.866,TokensAlign,as,464.976
1553,464.976,TokensAlign,long,465.136
1554,465.136,TokensAlign,as,465.276
1555,465.276,TokensAlign,you,465.416
1556,465.416,TokensAlign,like,465.7656
1558,466.6585,TokensAlign,that,466.8035
1559,466.8035,TokensAlign,doesn,467.0635
1560,467.0635,TokensAlign,t,467.1135
1561,467.1135,TokensAlign,do,467.1935
1562,467.1935,TokensAlign,me,467.3035
1563,467.3035,TokensAlign,much,467.5735
1564,467.5735,TokensAlign,good,467.8132
1566,468.0976,TokensAlign,said,468.2626
1567,468.2626,TokensAlign,the,468.4026
1568,468.4026,TokensAlign,lamplighter,469.0572
1570,469.4463,TokensAlign,what,469.5813
1571,469.5813,TokensAlign,i,469.7013
1572,469.7013,TokensAlign,really,470.1013
1573,470.1013,TokensAlign,love,470.4613
1574,470.4613,TokensAlign,in,470.5613
1575,470.5613,TokensAlign,life,470.9213
1576,470.9213,TokensAlign,is,471.0813
1577,471.0813,TokensAlign,to,471.1613
1578,471.1613,TokensAlign,sleep,471.6009
1580,472.3441,TokensAlign,that,472.5091
1581,472.5091,TokensAlign,s,472.5391
1582,472.5391,TokensAlign,bad,472.8191
1583,472.8191,TokensAlign,luck,473.1438
1585,473.438,TokensAlign,said,473.603
1586,473.603,TokensAlign,the,473.673
1587,473.673,TokensAlign,little,473.913
1588,473.913,TokensAlign,prince,474.3427
1590,475.0061,TokensAlign,that,475.1311
1591,475.1311,TokensAlign,is,475.2911
1592,475.2911,TokensAlign,bad,475.5211
1593,475.5211,TokensAlign,luck,475.8207
1595,476.0202,TokensAlign,said,476.1852
1596,476.1852,TokensAlign,the,476.3052
1597,476.3052,TokensAlign,lamplighter,476.9599
1599,477.2443,TokensAlign,good,477.3993
1600,477.3993,TokensAlign,morning,477.7743
1602,478.273,TokensAlign,and,478.388
1603,478.388,TokensAlign,he,478.458
1604,478.458,TokensAlign,put,478.658
1605,478.658,TokensAlign,out,478.878
1606,478.878,TokensAlign,his,479.058
1607,479.058,TokensAlign,lamp,479.3977
1609,480.4753,TokensAlign,that,480.7103
1610,480.7103,TokensAlign,man,481.1903
1612,481.2103,TokensAlign,said,481.6003
1613,481.6003,TokensAlign,the,481.7003
1614,481.7003,TokensAlign,little,481.9203
1615,481.9203,TokensAlign,prince,482.2703
1616,482.2703,TokensAlign,to,482.3703
1617,482.3703,TokensAlign,himself,482.8603
1618,482.8603,TokensAlign,as,482.9603
1619,482.9603,TokensAlign,he,483.0603
1620,483.0603,TokensAlign,continued,483.6103
1621,483.6103,TokensAlign,further,484.0103
1622,484.0103,TokensAlign,on,484.1603
1623,484.1603,TokensAlign,his,484.3903
1624,484.3903,TokensAlign,journey,484.7836
1626,485.5966,TokensAlign,that,485.8516
1627,485.8516,TokensAlign,man,486.1216
1628,486.1216,TokensAlign,would,486.2816
1629,486.2816,TokensAlign,be,486.3816
1630,486.3816,TokensAlign,despised,487.0816
1631,487.0816,TokensAlign,by,487.2316
1632,487.2316,TokensAlign,all,487.4316
1633,487.4316,TokensAlign,the,487.5716
1634,487.5716,TokensAlign,others,488.0707
1636,488.3151,TokensAlign,by,488.4401
1637,488.4401,TokensAlign,the,488.5301
1638,488.5301,TokensAlign,king,489.005
1640,489.1895,TokensAlign,by,489.3245
1641,489.3245,TokensAlign,the,489.3845
1642,489.3845,TokensAlign,conceited,489.9545
1643,489.9545,TokensAlign,man,490.3045
1644,490.3045,TokensAlign,by,490.4745
1645,490.4745,TokensAlign,the,490.5545
1646,490.5545,TokensAlign,drinker,491.0645
1647,491.0645,TokensAlign,and,491.2345
1648,491.2345,TokensAlign,by,491.3445
1649,491.3445,TokensAlign,the,491.4345
1650,491.4345,TokensAlign,businessman,492.0989
1652,492.4979,TokensAlign,yet,492.9729
1653,492.9729,TokensAlign,he,493.1529
1654,493.1529,TokensAlign,s,493.2529
1655,493.2529,TokensAlign,the,493.3329
1656,493.3329,TokensAlign,only,493.7429
1657,493.7429,TokensAlign,one,494.0729
1658,494.0729,TokensAlign,that,494.2529
1659,494.2529,TokensAlign,doesn,494.5229
1660,494.5229,TokensAlign,t,494.6229
1661,494.6229,TokensAlign,seem,494.7829
1662,494.7829,TokensAlign,ridiculous,495.4029
1663,495.4029,TokensAlign,to,495.5429
1664,495.5429,TokensAlign,me,495.7319
1666,496.3454,TokensAlign,perhaps,496.8004
1667,496.8004,TokensAlign,it,496.9404
1668,496.9404,TokensAlign,s,496.9804
1669,496.9804,TokensAlign,because,497.2604
1670,497.2604,TokensAlign,he,497.3804
1671,497.3804,TokensAlign,thinks,497.7004
1672,497.7004,TokensAlign,of,497.7804
1673,497.7804,TokensAlign,something,498.1904
1674,498.1904,TokensAlign,other,498.4904
1675,498.4904,TokensAlign,than,498.6304
1676,498.6304,TokensAlign,himself,499.2598
1678,500.2574,TokensAlign,he,500.3524
1679,500.3524,TokensAlign,breathed,500.7624
1680,500.7624,TokensAlign,a,500.8024
1681,500.8024,TokensAlign,sigh,501.1324
1682,501.1324,TokensAlign,of,501.2624
1683,501.2624,TokensAlign,regret,501.8224
1684,501.8224,TokensAlign,and,501.9524
1685,501.9524,TokensAlign,said,502.1624
1686,502.1624,TokensAlign,to,502.2824
1687,502.2824,TokensAlign,himself,502.8266
1689,503.5349,TokensAlign,that,503.8199
1690,503.8199,TokensAlign,man,504.1099
1691,504.1099,TokensAlign,is,504.2699
1692,504.2699,TokensAlign,the,504.4599
1693,504.4599,TokensAlign,only,504.7299
1694,504.7299,TokensAlign,one,504.9099
1695,504.9099,TokensAlign,with,505.1199
1696,505.1199,TokensAlign,whom,505.2899
1697,505.2899,TokensAlign,i,505.3699
1698,505.3699,TokensAlign,could,505.6999
1699,505.6999,TokensAlign,ve,505.7799
1700,505.7799,TokensAlign,made,505.8899
1701,505.8899,TokensAlign,friends,506.4794
1703,507.0331,TokensAlign,but,507.1281
1704,507.1281,TokensAlign,his,507.3281
1705,507.3281,TokensAlign,planet,507.7981
1706,507.7981,TokensAlign,is,507.9281
1707,507.9281,TokensAlign,really,508.2781
1708,508.2781,TokensAlign,very,508.7181
1709,508.7181,TokensAlign,small,509.3428
1711,509.8366,TokensAlign,there,509.9316
1712,509.9316,TokensAlign,s,509.9916
1713,509.9916,TokensAlign,no,510.2116
1714,510.2116,TokensAlign,room,510.4516
1715,510.4516,TokensAlign,on,510.5716
1716,510.5716,TokensAlign,it,510.7016
1717,510.7016,TokensAlign,for,510.8116
1718,510.8116,TokensAlign,two,511.0516
1719,511.0516,TokensAlign,people,511.5759
1721,512.7183,TokensAlign,what,512.8433
1722,512.8433,TokensAlign,the,512.9233
1723,512.9233,TokensAlign,little,513.2433
1724,513.2433,TokensAlign,prince,513.6633
1725,513.6633,TokensAlign,didn,513.9133
1726,513.9133,TokensAlign,t,514.0233
1727,514.0233,TokensAlign,dare,514.3133
1728,514.3133,TokensAlign,admit,514.6433
1729,514.6433,TokensAlign,to,514.7733
1730,514.7733,TokensAlign,himself,515.5033
1731,515.5033,TokensAlign,was,515.8033
1732,515.8033,TokensAlign,that,515.9233
1733,515.9233,TokensAlign,he,516.0433
1734,516.0433,TokensAlign,missed,516.4233
1735,516.4233,TokensAlign,this,516.8033
1736,516.8033,TokensAlign,blessed,517.1233
1737,517.1233,TokensAlign,planet,517.6033
1738,517.6033,TokensAlign,most,517.9433
1739,517.9433,TokensAlign,of,518.0133
1740,518.0133,TokensAlign,all,518.2733
1741,518.2733,TokensAlign,because,518.7633
1742,518.7633,TokensAlign,of,518.8533
1743,518.8533,TokensAlign,the,518.9433
1744,518.9433,TokensAlign,one,519.2033
1745,519.2033,TokensAlign,thousand,519.6633
1746,519.6633,TokensAlign,four,519.9033
1747,519.9033,TokensAlign,hundred,520.2733
1748,520.2733,TokensAlign,and,520.4033
1749,520.4033,TokensAlign,forty,520.7433
1750,520.7433,TokensAlign,sunsets,521.4933
1751,521.4933,TokensAlign,every,521.8133
1752,521.8133,TokensAlign,day,522.1242
