��line,tmin,tier,text,tmax
1478,465.4502,TokensAlign,clapped,465.8202
1479,465.8202,TokensAlign,his,466.0002
1480,466.0002,TokensAlign,hands,466.5302
1481,466.5302,TokensAlign,one,466.7202
1482,466.7202,TokensAlign,against,467.1102
1483,467.1102,TokensAlign,the,467.2402
1484,467.2402,TokensAlign,other,467.4996
1486,468.0232,TokensAlign,the,468.1082
1487,468.1082,TokensAlign,conceited,468.7382
1488,468.7382,TokensAlign,man,469.0982
1489,469.0982,TokensAlign,raised,469.5782
1490,469.5782,TokensAlign,his,469.7382
1491,469.7382,TokensAlign,hat,470.0782
1492,470.0782,TokensAlign,in,470.2682
1493,470.2682,TokensAlign,a,470.2982
1494,470.2982,TokensAlign,modest,470.7082
1495,470.7082,TokensAlign,salute,471.1578
1497,472.1704,TokensAlign,this,472.3754
1498,472.3754,TokensAlign,is,472.5654
1499,472.5654,TokensAlign,more,472.7854
1500,472.7854,TokensAlign,fun,473.0854
1501,473.0854,TokensAlign,than,473.2254
1502,473.2254,TokensAlign,the,473.3054
1503,473.3054,TokensAlign,visit,473.6154
1504,473.6154,TokensAlign,to,473.7354
1505,473.7354,TokensAlign,the,473.8054
1506,473.8054,TokensAlign,king,474.265
1508,474.6092,TokensAlign,the,474.6742
1509,474.6742,TokensAlign,little,474.9242
1510,474.9242,TokensAlign,prince,475.2842
1511,475.2842,TokensAlign,said,475.5342
1512,475.5342,TokensAlign,to,475.6442
1513,475.6442,TokensAlign,himself,476.1938
1515,476.6676,TokensAlign,and,477.0326
1516,477.0326,TokensAlign,he,477.1426
1517,477.1426,TokensAlign,began,477.5126
1518,477.5126,TokensAlign,again,477.8826
1519,477.8826,TokensAlign,to,477.9826
1520,477.9826,TokensAlign,clap,478.2626
1521,478.2626,TokensAlign,his,478.4526
1522,478.4526,TokensAlign,hands,478.9326
1523,478.9326,TokensAlign,one,479.1126
1524,479.1126,TokensAlign,against,479.4926
1525,479.4926,TokensAlign,the,479.5826
1526,479.5826,TokensAlign,other,479.8967
1528,480.3106,TokensAlign,the,480.5956
1529,480.5956,TokensAlign,conceited,481.2356
1530,481.2356,TokensAlign,man,481.5456
1531,481.5456,TokensAlign,again,481.9156
1532,481.9156,TokensAlign,raised,482.3056
1533,482.3056,TokensAlign,his,482.4656
1534,482.4656,TokensAlign,hat,482.7256
1535,482.7256,TokensAlign,in,482.7956
1536,482.7956,TokensAlign,a,482.8556
1537,482.8556,TokensAlign,salute,483.3749
1539,484.1281,TokensAlign,after,484.6731
1540,484.6731,TokensAlign,five,485.0831
1541,485.0831,TokensAlign,minutes,485.4331
1542,485.4331,TokensAlign,of,485.5331
1543,485.5331,TokensAlign,this,485.7731
1544,485.7731,TokensAlign,exercise,486.6531
1545,486.6531,TokensAlign,the,486.8531
1546,486.8531,TokensAlign,little,487.1431
1547,487.1431,TokensAlign,prince,487.5531
1548,487.5531,TokensAlign,grew,487.7531
1549,487.7531,TokensAlign,tired,488.2631
1550,488.2631,TokensAlign,of,488.3531
1551,488.3531,TokensAlign,the,488.4331
1552,488.4331,TokensAlign,monotony,489.1131
1553,489.1131,TokensAlign,of,489.2131
1554,489.2131,TokensAlign,the,489.2931
1555,489.2931,TokensAlign,game,489.6807
1557,490.7332,TokensAlign,and,491.0682
1558,491.0682,TokensAlign,what,491.3382
1559,491.3382,TokensAlign,should,491.5482
1560,491.5482,TokensAlign,i,491.6982
1561,491.6982,TokensAlign,do,492.1182
1563,492.1382,TokensAlign,he,492.4082
1564,492.4082,TokensAlign,asked,492.8623
1566,493.2364,TokensAlign,to,493.3414
1567,493.3414,TokensAlign,make,493.6414
1568,493.6414,TokensAlign,the,493.7214
1569,493.7214,TokensAlign,hat,494.0614
1570,494.0614,TokensAlign,come,494.2814
1571,494.2814,TokensAlign,down,494.7458
1573,495.509,TokensAlign,but,495.624
1574,495.624,TokensAlign,the,495.704
1575,495.704,TokensAlign,conceited,496.284
1576,496.284,TokensAlign,man,496.624
1577,496.624,TokensAlign,didn,496.864
1578,496.864,TokensAlign,t,497.014
1579,497.014,TokensAlign,hear,497.124
1580,497.124,TokensAlign,him,497.3838
1582,497.8825,TokensAlign,conceited,498.4075
1583,498.4075,TokensAlign,people,498.8175
1584,498.8175,TokensAlign,never,499.1175
1585,499.1175,TokensAlign,hear,499.4475
1586,499.4475,TokensAlign,anything,499.7375
1587,499.7375,TokensAlign,but,499.9275
1588,499.9275,TokensAlign,praise,500.4017
1590,500.8706,TokensAlign,do,501.2356
1591,501.2356,TokensAlign,you,501.3956
1592,501.3956,TokensAlign,really,501.6856
1593,501.6856,TokensAlign,admire,502.2256
1594,502.2256,TokensAlign,me,502.3056
1595,502.3056,TokensAlign,a,502.3756
1596,502.3756,TokensAlign,lot,502.8548
1598,503.0593,TokensAlign,he,503.1843
1599,503.1843,TokensAlign,asked,503.4943
1600,503.4943,TokensAlign,the,503.5743
1601,503.5743,TokensAlign,little,503.8043
1602,503.8043,TokensAlign,prince,504.2839
1604,505.1868,TokensAlign,what,505.2818
1605,505.2818,TokensAlign,does,505.4618
1606,505.4618,TokensAlign,that,505.6418
1607,505.6418,TokensAlign,mean ,505.6618
1608,505.6618,TokensAlign,to,506.3318
1609,506.3318,TokensAlign,admire,507.2459
1611,507.9193,TokensAlign,to,508.1543
1612,508.1543,TokensAlign,admire,508.7143
1613,508.7143,TokensAlign,means,509.099
1615,509.3534,TokensAlign,to,509.4784
1616,509.4784,TokensAlign,recognise,510.1284
1617,510.1284,TokensAlign,that,510.3484
1618,510.3484,TokensAlign,i,510.5184
1619,510.5184,TokensAlign,m,510.5884
1620,510.5884,TokensAlign,the,510.6884
1621,510.6884,TokensAlign,most,510.9484
1622,510.9484,TokensAlign,handsome,511.4984
1623,511.4984,TokensAlign,the,511.6484
1624,511.6484,TokensAlign,best,512.0584
1625,512.0584,TokensAlign,dressed,512.4184
1626,512.4184,TokensAlign,the,512.5184
1627,512.5184,TokensAlign,richest,513.0384
1628,513.0384,TokensAlign,and,513.1684
1629,513.1684,TokensAlign,the,513.2284
1630,513.2284,TokensAlign,most,513.5484
1631,513.5484,TokensAlign,intelligent,514.1984
1632,514.1984,TokensAlign,man,514.3784
1633,514.3784,TokensAlign,on,514.4884
1634,514.4884,TokensAlign,the,514.5484
1635,514.5484,TokensAlign,planet,515.0922
1637,516.2096,TokensAlign,but,516.4546
1638,516.4546,TokensAlign,you,516.6846
1639,516.6846,TokensAlign,re,516.7446
1640,516.7446,TokensAlign,the,516.9046
1641,516.9046,TokensAlign,only,517.3046
1642,517.3046,TokensAlign,man,517.5346
1643,517.5346,TokensAlign,on,517.6546
1644,517.6546,TokensAlign,the,517.7446
1645,517.7446,TokensAlign,planet,518.374
1647,518.9427,TokensAlign,do,519.0977
1648,519.0977,TokensAlign,it,519.2177
1649,519.2177,TokensAlign,for,519.3277
1650,519.3277,TokensAlign,me,519.5827
1652,519.837,TokensAlign,admire,520.322
1653,520.322,TokensAlign,me,520.462
1654,520.462,TokensAlign,just,520.732
1655,520.732,TokensAlign,the,520.792
1656,520.792,TokensAlign,same,521.2119
1658,522.1297,TokensAlign,i,522.1847
1659,522.1847,TokensAlign,admire,522.6247
1660,522.6247,TokensAlign,you,522.9397
1662,523.2839,TokensAlign,said,523.4389
1663,523.4389,TokensAlign,the,523.5289
1664,523.5289,TokensAlign,little,523.7889
1665,523.7889,TokensAlign,prince,524.1789
1666,524.1789,TokensAlign,shrugging,524.5989
1667,524.5989,TokensAlign,his,524.7689
1668,524.7689,TokensAlign,shoulders,525.2189
1669,525.2189,TokensAlign,a,525.2989
1670,525.2989,TokensAlign,little,525.6034
1672,526.3567,TokensAlign,but,526.5217
1673,526.5217,TokensAlign,how,526.7517
1674,526.7517,TokensAlign,can,526.9917
1675,526.9917,TokensAlign,that,527.1917
1676,527.1917,TokensAlign,interest,527.6717
1677,527.6717,TokensAlign,you,527.7817
1678,527.7817,TokensAlign,so,528.0117
1679,528.0117,TokensAlign,much,528.4962
1681,529.3792,TokensAlign,and,529.5442
1682,529.5442,TokensAlign,the,529.6042
1683,529.6042,TokensAlign,little,529.8442
1684,529.8442,TokensAlign,prince,530.3442
1685,530.3442,TokensAlign,went,530.6042
1686,530.6042,TokensAlign,away,530.9489
1688,531.9615,TokensAlign,the,532.0265
1689,532.0265,TokensAlign,grownups,532.6665
1690,532.6665,TokensAlign,are,532.7265
1691,532.7265,TokensAlign,certainly,533.3965
1692,533.3965,TokensAlign,very,533.8365
1693,533.8365,TokensAlign,odd,534.3256
1695,534.57,TokensAlign,he,534.645
1696,534.645,TokensAlign,said,534.925
1697,534.925,TokensAlign,to,535.045
1698,535.045,TokensAlign,himself,535.515
1699,535.515,TokensAlign,as,535.645
1700,535.645,TokensAlign,he,535.725
1701,535.725,TokensAlign,continued,536.315
1702,536.315,TokensAlign,his,536.525
1703,536.525,TokensAlign,journey,536.9344
1706,538.0707,TokensAlign,the,538.1557
1707,538.1557,TokensAlign,next,538.5357
1708,538.5357,TokensAlign,planet,538.9857
1709,538.9857,TokensAlign,was,539.1657
1710,539.1657,TokensAlign,inhabited,539.7257
1711,539.7257,TokensAlign,by,539.8957
1712,539.8957,TokensAlign,a,540.0057
1713,540.0057,TokensAlign,heavy,540.3757
1714,540.3757,TokensAlign,drinker,540.9199
1716,541.4985,TokensAlign,this,541.8535
1717,541.8535,TokensAlign,was,541.9835
1718,541.9835,TokensAlign,a,542.0535
1719,542.0535,TokensAlign,very,542.4135
1720,542.4135,TokensAlign,short,542.8935
1721,542.8935,TokensAlign,visit,543.3081
1723,543.5475,TokensAlign,but,543.8525
1724,543.8525,TokensAlign,it,543.9825
1725,543.9825,TokensAlign,plunged,544.4725
1726,544.4725,TokensAlign,the,544.5525
1727,544.5525,TokensAlign,little,544.8125
1728,544.8125,TokensAlign,prince,545.2625
1729,545.2625,TokensAlign,into,545.4825
1730,545.4825,TokensAlign,a,545.5325
1731,545.5325,TokensAlign,deep,545.9125
1732,545.9125,TokensAlign,sadness,546.6061
1734,547.9579,TokensAlign,what,548.1229
1735,548.1229,TokensAlign,are,548.1529
1736,548.1529,TokensAlign,you,548.2729
1737,548.2729,TokensAlign,doing,548.6429
1738,548.6429,TokensAlign,there,548.9578
1740,549.2719,TokensAlign,he,549.3569
1741,549.3569,TokensAlign,said,549.5869
1742,549.5869,TokensAlign,to,549.7569
1743,549.7569,TokensAlign,the,549.8469
1744,549.8469,TokensAlign,drinker,550.4369
1745,550.4369,TokensAlign,who,550.5769
1746,550.5769,TokensAlign,he,550.7369
1747,550.7369,TokensAlign,found,551.1269
1748,551.1269,TokensAlign,sitting,551.5469
1749,551.5469,TokensAlign,in,551.6969
1750,551.6969,TokensAlign,silence,552.2969
1751,552.2969,TokensAlign,in,552.3969
1752,552.3969,TokensAlign,front,552.6969
1753,552.6969,TokensAlign,of,552.7769
1754,552.7769,TokensAlign,a,552.8269
1755,552.8269,TokensAlign,number,553.2869
1756,553.2869,TokensAlign,of,553.4169
1757,553.4169,TokensAlign,empty,553.8069
1758,553.8069,TokensAlign,bottles,554.7269
1759,554.7269,TokensAlign,and,554.8669
1760,554.8669,TokensAlign,a,554.8969
1761,554.8969,TokensAlign,number,555.2469
1762,555.2469,TokensAlign,of,555.3169
1763,555.3169,TokensAlign,full,555.6269
1764,555.6269,TokensAlign,bottles,556.2347
1766,556.953,TokensAlign,i,557.058
1767,557.058,TokensAlign,m,557.158
1768,557.158,TokensAlign,drinking,557.778
1770,558.0622,TokensAlign,replied,558.5272
1771,558.5272,TokensAlign,the,558.6072
1772,558.6072,TokensAlign,drinker,559.0572
1773,559.0572,TokensAlign,gloomily,559.6767
1775,560.6045,TokensAlign,why,560.8395
1776,560.8395,TokensAlign,are,560.9395
1777,560.9395,TokensAlign,you,561.0895
1778,561.0895,TokensAlign,drinking,561.6544
1780,561.9037,TokensAlign,the,561.9887
1781,561.9887,TokensAlign,little,562.2187
1782,562.2187,TokensAlign,prince,562.6287
1783,562.6287,TokensAlign,asked,562.9387
1784,562.9387,TokensAlign,him,563.1185
1786,563.7969,TokensAlign,to,563.9819
1787,563.9819,TokensAlign,forget,564.7714
1789,565.1554,TokensAlign,replied,565.5604
1790,565.5604,TokensAlign,the,565.6504
1791,565.6504,TokensAlign,drinker,566.1201
1793,566.9731,TokensAlign,to,567.0881
1794,567.0881,TokensAlign,forget,567.4881
1795,567.4881,TokensAlign,what,567.9977
1797,568.3668,TokensAlign,asked,568.6918
1798,568.6918,TokensAlign,the,568.7818
1799,568.7818,TokensAlign,little,569.0018
1800,569.0018,TokensAlign,prince,569.4718
1801,569.4718,TokensAlign,who,569.5918
1802,569.5918,TokensAlign,already,570.0518
1803,570.0518,TokensAlign,felt,570.4018
1804,570.4018,TokensAlign,sorry,570.7318
1805,570.7318,TokensAlign,for,570.8618
1806,570.8618,TokensAlign,him,571.1314
1808,572.1291,TokensAlign,to,572.2641
1809,572.2641,TokensAlign,forget,572.7641
1810,572.7641,TokensAlign,that,573.0141
1811,573.0141,TokensAlign,i,573.2241
1812,573.2241,TokensAlign,m,573.2841
1813,573.2841,TokensAlign,ashamed,574.0782
1815,574.3625,TokensAlign,confessed,574.8875
1816,574.8875,TokensAlign,the,574.9775
1817,574.9775,TokensAlign,drinker,575.5775
1818,575.5775,TokensAlign,lowering,575.8675
1819,575.8675,TokensAlign,his,576.0875
1820,576.0875,TokensAlign,head,576.4072
1822,577.2752,TokensAlign,ashamed,577.7202
1823,577.7202,TokensAlign,of,577.8702
1824,577.8702,TokensAlign,what,578.3197
1826,578.5442,TokensAlign,inquired,579.0292
1827,579.0292,TokensAlign,the,579.1092
1828,579.1092,TokensAlign,little,579.3492
1829,579.3492,TokensAlign,prince,579.8292
1830,579.8292,TokensAlign,who,579.9092
1831,579.9092,TokensAlign,wanted,580.2992
1832,580.2992,TokensAlign,to,580.3692
1833,580.3692,TokensAlign,help,580.6392
1834,580.6392,TokensAlign,him,580.8636
1836,581.6916,TokensAlign,ashamed,582.5066
1837,582.5066,TokensAlign,of,582.6966
1839,582.8861,TokensAlign,drinking,583.716
1841,583.9953,TokensAlign,concluded,584.5603
1842,584.5603,TokensAlign,the,584.6203
1843,584.6203,TokensAlign,drinker,585.4096
1845,585.6091,TokensAlign,who,585.7241
1846,585.7241,TokensAlign,then,586.0041
1847,586.0041,TokensAlign,shut,586.3241
1848,586.3241,TokensAlign,himself,586.8341
1849,586.8341,TokensAlign,away,587.1341
1850,587.1341,TokensAlign,in,587.3641
1851,587.3641,TokensAlign,the,587.4441
1852,587.4441,TokensAlign,silence,588.1988
1854,588.7724,TokensAlign,and,588.9574
1855,588.9574,TokensAlign,the,589.0174
1856,589.0174,TokensAlign,little,589.2774
1857,589.2774,TokensAlign,prince,589.7674
1858,589.7674,TokensAlign,went,589.9974
1859,589.9974,TokensAlign,away,590.3574
1860,590.3574,TokensAlign,puzzled,590.9718
1862,592.0842,TokensAlign,the,592.1492
1863,592.1492,TokensAlign,grownups,592.8392
1864,592.8392,TokensAlign,are,592.8992
1865,592.8992,TokensAlign,certainly,593.5692
1866,593.5692,TokensAlign,very,594.2292
1867,594.2292,TokensAlign,very,594.7592
1868,594.7592,TokensAlign,odd,595.3774
1870,595.6368,TokensAlign,he,595.7418
1871,595.7418,TokensAlign,said,596.0318
1872,596.0318,TokensAlign,to,596.1618
1873,596.1618,TokensAlign,himself,596.6518
1874,596.6518,TokensAlign,as,596.7718
1875,596.7718,TokensAlign,he,596.8518
1876,596.8518,TokensAlign,continued,597.4318
1877,597.4318,TokensAlign,on,597.5518
1878,597.5518,TokensAlign,his,597.7718
1879,597.7718,TokensAlign,journey,598.1511
